Time (s),Coordinate x (m),Coordinate y (m)
1.5549880416830788,-1.4040791343538608,-2.651143486209682
1.5711908837369415,-1.4181353955159448,-2.6436512629287456
1.5881739466575377,-1.4316772531905553,-2.636342208951004
1.6049097731345539,-1.4438274974059508,-2.629707618297975
1.6205970032727777,-1.4541386901463464,-2.62401994463065
1.6358431102841335,-1.4631598198439486,-2.6190004470397112
1.6517831221869692,-1.4715367688236014,-2.6143028780155104
1.6682285535106722,-1.4790488238319,-2.6100602630440277
1.6843781544856158,-1.4853080909049254,-2.6065033809861746
1.6998194980462888,-1.490256958166734,-2.603677053444922
1.715190107877343,-1.4941773410633432,-2.6014292366805103
1.7305607177083973,-1.497094171647638,-2.5997517268421353
1.7466529885520785,-1.4990725933205655,-2.598611429197536
1.7627452593957598,-1.4999509866808773,-2.5981045085902386
1.778837530239441,-1.4997293506368496,-2.598232452041362
1.7949298010831223,-1.4984076853452035,-2.598994884277233
1.8110220719268035,-1.495985993402372,-2.600389568419313
1.8271143427704848,-1.4924642869333402,-2.6024124100973234
1.8431211843110042,-1.4878700398925186,-2.6050417932137364
1.8589309060305585,-1.482264131557006,-2.608235619015191
1.8747191122211346,-1.4756065314829454,-2.612007918105318
1.8906719370845568,-1.4678045258717565,-2.616400174635065
1.9067469486094035,-1.458850108365215,-2.6214035098249986
1.9228410010368717,-1.4487868394776757,-2.6269786245335753
1.9389430267869745,-1.4376196171283844,-2.6331064992604603
1.9551192580480157,-1.4252950980244659,-2.6397980762830104
1.971428440431895,-1.4117485732417148,-2.6470674275412893
1.9878890100785618,-1.396937092684532,-2.654913700872816
2.0045068760462748,-1.3808254804924893,-2.663328930572194
2.0213049904726668,-1.3633589921879448,-2.6723121558718512
2.038323556448912,-1.3444571341531641,-2.681871550694525
2.054886469336438,-1.3249000829784598,-2.6915868498199966
2.0721628691417475,-1.3032855635282972,-2.702118935187481
2.089507947297163,-1.2803439149486753,-2.7130645881464766
2.1077418465314897,-1.2548946701291814,-2.724929240710916
2.1259191161194217,-1.2281762997496979,-2.73707562495707
2.145116962627056,-1.19851018064419,-2.7501951470563357
2.164348907940172,-1.1673170312146146,-2.763579372596033
2.1848747306353222,-1.1324194458489638,-2.7780615901499677
2.2061140214100092,-1.0945915457524158,-2.793182655676576
2.2276916302317855,-1.0544071435028528,-2.808598507394164
2.249269239053562,-1.0124949346219307,-2.823978400654807
2.267531169717882,-0.9757063404437399,-2.836899211678274
2.2850388227953053,-0.9393332500754543,-2.8491495301761027
2.303315254974846,-0.9002416101948483,-2.8617416101517295
2.321466611514854,-0.8603181770842477,-2.8739959349620623
2.337970231146169,-0.8230993751784975,-2.8848756331219523
2.3530454652027966,-0.7883626256257634,-2.8945611706295775
2.3684921513074197,-0.7520638270364267,-2.9042038496054894
2.384857010286854,-0.7128577790471512,-2.9140751168856283
2.4011319984564077,-0.6731352736895158,-2.923506268731942
2.4160331184256303,-0.6361560304051109,-2.9317751457059646
2.4299300777178066,-0.6011688525856685,-2.939148858203825
2.4445482960781986,-0.5638717795713842,-2.946531624843525
2.4599524523983782,-0.5240522974180044,-2.9538735906553164
2.4750838632758057,-0.484454032973622,-2.9606256585282136
2.4890762088992395,-0.4474393952908152,-2.966445345449973
2.502557910549148,-0.41144083778819807,-2.9716521392989734
2.5168044106413587,-0.37307129500401837,-2.9767125841847832
2.531640196063646,-0.332787591984062,-2.9814849351659443
2.5461176555504035,-0.2931881256115547,-2.9856390811684537
2.5597072140514427,-0.2557875046038791,-2.9890755682131127
2.5731310527016684,-0.21865225621726947,-2.992021255080104
2.586554891351894,-0.18135469642956734,-2.9945133952085348
2.601767809292505,-0.13892468477983566,-2.996781595638707
2.6169807272331163,-0.09636173056110166,-2.998452003431738
2.6321337196397536,-0.05387459450231564,-2.999516215669998
2.647286712046391,-0.011336198437857957,-2.9999785816912388
2.662392752674443,0.031081173271556267,-2.99983898906715
2.6774987933024947,0.07346914767320993,-2.9991002457972873
2.692487089722274,0.11545819256165024,-2.997777410978081
2.707475386142053,0.15733990449726298,-2.9958711845561528
2.7225606453425177,0.19934500782162312,-2.9933696009441677
2.7357979518567084,0.23605167086174228,-2.9906988495472753
2.7479878757376692,0.26970403343390204,-2.987852026849639
2.76017779961863,0.303191843794008,-2.9846397949931975
2.775363828243871,0.3446500961194573,-2.9801369618265694
2.7910781904137787,0.3872088125236891,-2.974906609543232
2.804492630028367,0.42323289629257377,-2.969995608666083
2.8163798643039297,0.4548988879859485,-2.9653106079648985
2.829879527223564,0.4905449294901372,-2.9596225556904274
2.8452799284233996,0.5307703790491071,-2.9526738398820966
2.8608092756598884,0.5708238420248515,-2.9451927171877923
2.8748639642126737,0.6066041008697999,-2.9380319032998874
2.8882805372079527,0.6403194228705582,-2.930868648830024
2.9029215042778924,0.6765953808144061,-2.9227074247451847
2.9187228050025227,0.7151120510643285,-2.9135227396439847
2.9346357292853584,0.7532037210587795,-2.903908427375635
2.9499706053980685,0.7892206300830545,-2.894327347943098
2.9654069000130368,0.8247634134694082,-2.8844003383376435
2.9815623373204385,0.8611686755120578,-2.873741204826355
2.998334756685818,0.898076257405992,-2.8624218829312476
3.0154161310375835,0.9347038769477882,-2.8506716160264403
3.0327831989909804,0.9709213740654045,-2.838540414611525
3.0506364143131317,1.007048134201616,-2.82592534498013
3.069133449227751,1.0432665575392728,-2.8127557465802426
3.088301673986806,1.0794682095866683,-2.7990620544196183
3.108114042555888,1.1154319556916847,-2.784925771402506
3.128484311199809,1.1508367165862705,-2.770482783154096
3.1500576186233853,1.1865641538093377,-2.755370303405709
3.1655543343354977,1.2110894502256773,-2.7446789144727854
3.1859061334052354,1.2418342965243687,-2.7309059998424834
3.2062678486170926,1.2709130820087857,-2.717495158777077
3.2266295638289497,1.2982941299046145,-2.704520725055563
3.2459702546456324,1.3227174398138168,-2.692660129762269
3.262189952126118,1.3420018127687063,-2.6831010295039643
3.277571216546113,1.3592751592882524,-2.6743917142673572
3.2940699309740227,1.3767018403168105,-2.665462819637171
3.3118269178980184,1.3941795290877586,-2.6563628217305717
3.329150806330582,1.409950543490362,-2.648025578598339
3.344923664161314,1.4232073593375405,-2.6409242344920454
3.3601132095415034,1.4349793087271276,-2.6345463335316337
3.3762850117334926,1.446438617189581,-2.628272308323978
3.3930844753256193,1.4571687088062482,-2.6223385277412015
3.409333061934502,1.4664079857344516,-2.6171831459365245
3.424596528896227,1.474066395950879,-2.6128773909864917
3.439862497725934,1.4807366787295142,-2.6091030811880698
3.4558961657380958,1.4866768054815611,-2.605722946908043
3.472297870078617,1.4916235153000865,-2.602894405964985
3.4882551629868774,1.4953395376464496,-2.600761362976988
3.504212455895138,1.4979739260987495,-2.5992449128022335
3.5202886834985927,1.4995341774962034,-2.5983450984273326
3.5363649111020474,1.4999965921116467,-2.5980781788958307
3.552441138705502,1.4993611695623095,-2.598444935573874
3.568517366308957,1.49762791046336,-2.599444294806317
3.5845935939124116,1.494796819826734,-2.601073329884806
3.6006698215158663,1.4908679163106504,-2.6033272664257083
3.6167334054004585,1.4858456319987356,-2.6061969913784875
3.6325612965415526,1.479825095820236,-2.6096202186871245
3.648279106623908,1.4727936492122302,-2.6135950081908508
3.66419347051434,1.4646056687468703,-2.618192169240934
3.680298686008611,1.4552252439404008,-2.6234175209826254
3.696447268757287,1.4447149429446733,-2.629220175951874
3.7125816412810546,1.4331100905146776,-2.6355635959819024
3.72878231657213,1.4203485624685126,-2.6424628589809336
3.745131341224717,1.406345121521022,-2.649942150156132
3.7616519631206318,1.3910486525595869,-2.658003695673178
3.77834221637125,1.3744278556006346,-2.6666360962360796
3.795220692364995,1.356429747652691,-2.6758360076213297
3.8116178303287698,1.337802887388071,-2.6851970941620578
3.8286573467071303,1.317258620694077,-2.695334807812776
3.8457723629252722,1.2954106789497617,-2.7059030235511643
3.86374988852287,1.271160702725085,-2.7173793382314995
3.881644864931578,1.2457075929660415,-2.729141365489805
3.9004753636742486,1.217519786017743,-2.741832520533539
3.919336618723033,1.187857108059512,-2.7548131498949386
3.9394240245178875,1.1547126679378001,-2.768869562566406
3.960325237767264,1.1185490999107648,-2.783675252448281
3.9817101653137312,1.079810044963249,-2.7989302004162497
4.003322258810123,1.0389096891984357,-2.814367896650432
4.0249343523065155,0.9962923341153407,-2.8297352499806325
4.042962542748626,0.9594625131703799,-2.842434112837725
4.059685411564841,0.9242865629869862,-2.8540662833020756
4.0774336476157425,0.8859172024353028,-2.8662084206193437
4.095530689152132,0.8457285406502936,-2.8783229901332383
4.112141616771068,0.8079255541305557,-2.8891618679095936
4.1270584595309785,0.7732582943063118,-2.898632713933676
4.142040789502139,0.7377782885706757,-2.9078657460264123
4.158134440878275,0.6989580194251961,-2.917440262812802
4.174446906681927,0.658894123212693,-2.9267487993327683
4.189457129369869,0.6214227039502243,-2.934933359211962
4.203237743767375,0.586535331043394,-2.942104060946491
4.21751362452154,0.5499297134798117,-2.949165527777652
4.232745879277195,0.5103806745281175,-2.956266491212903
4.248048295068112,0.47017227496239994,-2.9629272741423653
4.262241589043271,0.4324813591776292,-2.9686629774974276
4.275581795831551,0.39673419284611844,-2.973651287596909
4.2896058139284925,0.35884608348649993,-2.978460926110401
4.304373206554538,0.3186393216314553,-2.983030167918231
4.319023516512942,0.27847041536054445,-2.9870477444742916
4.332756936854614,0.24059212487232223,-2.9903370093435027
4.346031028408534,0.2038029872124899,-2.9930693848294405
4.359305119962454,0.1668657941571763,-2.9953557062126555
4.372579211516374,0.1298071595243261,-2.997190367884287
4.385448080221678,0.09378924477599071,-2.998533571191819
4.398316948926983,0.05770701404953936,-2.999444932071574
4.411185817632287,0.021585182270129684,-2.9999223456463198
4.424050175305582,-0.014538800793145033,-2.999964770316652
4.436914532978877,-0.050652809606120786,-2.9995723516660386
4.449778890652172,-0.08673207913749177,-2.9987459956539118
4.462759331280998,-0.12307658700781063,-2.9974742957354343
4.475739771909825,-0.15933529729543466,-2.9957657223214404
4.490762814479785,-0.20115956215665007,-2.9932482073080737
4.505895203843695,-0.24309890744719853,-2.9901342647443108
4.519149225803826,-0.2796455825953816,-2.9869379551867
4.5313498430950006,-0.3131100354173247,-2.983615609578582
4.544911556053103,-0.35008308028072527,-2.9795036225688976
4.559891547929027,-0.3906164370315057,-2.974461093899336
4.574883213227459,-0.4308249082182622,-2.9689038210185843
4.588629351286421,-0.467349536691104,-2.963373822276668
4.601852569129528,-0.5021495465176762,-2.9576757484437186
4.6160855001677445,-0.5392130446484709,-2.951143726164646
4.631245887667957,-0.5782121961535852,-2.943751119952105
4.646451730271673,-0.6167994048460481,-2.9359084614785904
4.661061055652104,-0.6533445132679779,-2.927992648041086
4.675626295400369,-0.6892365878849158,-2.9197522028283123
4.690820765172152,-0.7260737245782427,-2.910810359071353
4.706555089301978,-0.7635384626208037,-2.9012081993712
4.722461879368281,-0.8006792654980628,-2.8911784299488517
4.73844766744266,-0.8372309776943407,-2.8808061875088025
4.754686529425614,-0.8735384604379127,-2.870005323712098
4.771349701215584,-0.9099034813748748,-2.8586842523409097
4.788479783560101,-0.9463171160340793,-2.8468375288907803
4.806071865537288,-0.9826591677939479,-2.834498361253809
4.8241724181066985,-1.0189072272477915,-2.82167114707973
4.842871978126293,-1.055105627130902,-2.8083361827952023
4.862235702383877,-1.0912211377844125,-2.7945011054663254
4.882245892322316,-1.1270488494301252,-2.780244753793854
4.902754499493352,-1.1621639458168673,-2.765750343584843
4.924342828373676,-1.1973425458492601,-2.7507036968555387
4.945411071221595,-1.2298820027010542,-2.7363096059160816
4.966479314069514,-1.2606290075832423,-2.722281121640398
4.985758358944424,-1.2871778947590689,-2.7098289737993153
5.0025514703100145,-1.3090574361646363,-2.6993274400897747
5.019372657449536,-1.3298030401772982,-2.68916787767794
5.037555831619656,-1.3509037798119885,-2.678630056146094
5.055815847685006,-1.3707024913791848,-2.6685529187420083
5.072533018744313,-1.3876013317652156,-2.659804982340475
5.0881035273601904,-1.4022829868596345,-2.65209396982157
5.1043475643887835,-1.4165095920708466,-2.6445227500574084
5.121351735746294,-1.4302071770245035,-2.6371400097051176
5.138083677116809,-1.442490838512125,-2.630441062029051
5.153770709394126,-1.4529298859002229,-2.6246894571849704
5.169041679077525,-1.4620896001493946,-2.619598060988549
5.1850048662191375,-1.4706066513395868,-2.6148262039829246
5.201455695679108,-1.4782520499440264,-2.610511612086081
5.217591893212557,-1.4846347994173512,-2.6068869389290734
5.233025353994926,-1.4897049270591929,-2.6039929397553214
5.248411481997637,-1.493752433990216,-2.6016732435015313
5.263797610000348,-1.4967943651825173,-2.599924350506732
5.2798959546640685,-1.4989006071918956,-2.5987106360194843
5.295994299327789,-1.4999059907104206,-2.5981304853746647
5.312092643991509,-1.499810514309596,-2.5981856017554987
5.328190988655229,-1.4986141780540043,-2.598875823377658
5.344289333318949,-1.4963169840157884,-2.6001991237876054
5.360387677982669,-1.4929189427031146,-2.602151615590738
5.3764860226463895,-1.4884200853640512,-2.6047275576314863
5.392575682873448,-1.4828237995926996,-2.6079174794002733
5.408383018593521,-1.4762550524632112,-2.6116414417137834
5.4240651245161695,-1.4686899484513942,-2.6159032541968847
5.439986405452323,-1.4599415589953428,-2.620795803628788
5.456135790368002,-1.4499691130010652,-2.6263262499816986
5.472334387942001,-1.4388554068479513,-2.6324314080683004
5.488509048320164,-1.426649019320226,-2.6390666106926304
5.504758698525875,-1.4132713572180045,-2.6462547252423096
5.521177437545069,-1.3986214737848288,-2.654026746863726
5.537786362677402,-1.3826454196134799,-2.662384578460069
5.554578641428223,-1.3653134534560432,-2.671314128628851
5.571573956833094,-1.3465680136121423,-2.680812299419086
5.588102147039422,-1.3271804423809632,-2.6904631707870905
5.605334795806002,-1.3057567600834747,-2.7009256345735073
5.622639986234941,-1.283006713127112,-2.711806367363138
5.640828546992964,-1.2577688029274814,-2.7236037961462682
5.658954809139507,-1.2312752327135519,-2.735682967982063
5.678086327157175,-1.2018726315261408,-2.748727374183991
5.697252975635803,-1.1709497455536244,-2.7620421237536936
5.717702967354986,-1.1363595318412087,-2.7764522352089784
5.738888598274652,-1.0988140728625173,-2.7915242490947905
5.760443899054925,-1.0588604635698873,-2.80692260646691
5.781960387893169,-1.0172546081093654,-2.8222673619427843
5.8023919690099195,-0.9761921640608214,-2.836732073854002
5.821278602704083,-0.9369246851944836,-2.849942479116595
5.838366593702624,-0.9003432486132703,-2.8617096349344253
5.854712809619746,-0.8644407020459197,-2.872758652000961
5.871645828673143,-0.8263413008444084,-2.883948691381106
5.8888349941555225,-0.7867530967566553,-2.894999061268213
5.904961302871784,-0.7488085035416565,-2.9050448920840664
5.91975066458158,-0.7133524116001487,-2.913954072538596
5.934494101000547,-0.6774062718023279,-2.9225195881162014
5.95010311838952,-0.6387257458489436,-2.93121637235973
5.965934166758352,-0.5988719703585852,-2.9396177239768524
5.980759360552929,-0.5610124060672398,-2.9470773794114513
5.994552283285613,-0.5253485022305425,-2.9536433351378335
6.008683165882374,-0.4883969894591664,-2.9599777669244824
6.0236080234003895,-0.448944699459073,-2.966217904474927
6.038637146982599,-0.4088091218682215,-2.972015326655864
6.052781376754867,-0.3706941085724291,-2.9770095528684
6.066191579551885,-0.3342778565208377,-2.9813182176077504
6.080129311683133,-0.2961692135374693,-2.985344837192619
6.094702204899204,-0.256072282065228,-2.9890511849678876
6.109253014449871,-0.21581311285362215,-2.9922273811193656
6.123060483894782,-0.17743598993006585,-2.9947481479212175
6.136415557547267,-0.14018310119911212,-2.9967229932274724
6.149770631199753,-0.10282682985616737,-2.9982372559659445
6.163125704852239,-0.06539463474207982,-2.9992871722709813
6.175986141538011,-0.02930283370545498,-2.9998568872213407
6.1888465782237825,0.006809056388725074,-2.9999922727819612
6.201707014909554,0.042916277919462724,-2.99969301647541
6.214669478594028,0.07928011717079404,-2.9989522608548222
6.227631942278502,0.1155887782822767,-2.997772378673127
6.242647384558885,0.1575458272762093,-2.9958603626183757
6.257662826839268,0.19935610917754265,-2.993368861622969
6.272732843246376,0.2411319426816372,-2.990293528438075
6.285966082863467,0.27763153645477145,-2.987125830956202
6.29822384557396,0.3112631659885319,-2.9838088480160407
6.310481608284453,0.344703385886334,-2.980130798431294
6.325713838825344,0.38596148501341676,-2.9750686936752038
6.341471166163534,0.4282584562111529,-2.969275112663637
6.354978796937995,0.46417575745226103,-2.963872613017239
6.367012379583031,0.4958869718065966,-2.9587321797000308
6.380646985995772,0.5314683032085534,-2.952548296418645
6.396145632532301,0.5714339712301898,-2.9450743991492154
6.411780550548762,0.6111993690302688,-2.937079387980009
6.4260214754425595,0.6469079532175023,-2.929421461665078
6.439702323357725,0.6807287644173899,-2.921747482123462
6.454576407447537,0.716936400384026,-2.913074355007853
6.470565700506574,0.7551749801311581,-2.903396416162272
6.486692053016371,0.7929923456707305,-2.8932962412631817
6.502378684168354,0.8290275701063908,-2.883177637261276
6.5182906535399825,0.864795923118324,-2.8726517386132886
6.53486237389546,0.9011789323623445,-2.861446580292263
6.552007721071863,0.9378591757098382,-2.8496350935754715
6.569534901811638,0.9743148312822025,-2.837377417536052
6.587475062397311,1.0105090615245806,-2.82468961774152
6.605998408757695,1.0466604664172334,-2.811494596836224
6.625208149246469,1.0828124066439642,-2.7977700570307644
6.645082151327799,1.118748858832256,-2.78359497608067
6.665496955641004,1.1540812215646956,-2.7691328126379307
6.687079439655057,1.1896605564432774,-2.7540348146743634
6.708466254782195,1.223090934692207,-2.7393518513454698
6.728674187679574,1.2529860488043232,-2.7258073962588463
6.748882120576953,1.2812186640721612,-2.712651605870721
6.768563604400312,1.3071033918857815,-2.7002741940253765
6.785426055661252,1.3280060118441903,-2.6900557675455885
6.801293728619689,1.346595374650978,-2.6807985558352554
6.818711316378435,1.3657894156498176,-2.6710708100120915
6.836794052933044,1.3843703794751814,-2.661488052280422
6.853655381785632,1.4004569015345347,-2.653058700244706
6.86911311111131,1.4141508754104077,-2.6457848177007723
6.884831832845088,1.4270407579612048,-2.638854803720253
6.901514471083149,1.4395774304248607,-2.6320366300284066
6.918368682395168,1.4510457181840517,-2.6257315787680353
6.934276131500726,1.460764865633221,-2.6203370026260995
6.949396974789039,1.4690080641908723,-2.6157246237595757
6.965078803932695,1.476531869241899,-2.6114849490496805
6.981427483310704,1.4832638628355082,-2.607667216729596
