Time (s),Angle φ (rad)
1.1422845691382766,-0.2335394980370935
1.1623246492985972,-0.2501483013655137
1.1823647294589177,-0.26643002585601194
1.2024048096192383,-0.28236379674446366
1.222444889779559,-0.2979293946083239
1.2424849699398797,-0.3131072553666283
1.2625250501002003,-0.3278784702799932
1.282565130260521,-0.3422247859506149
1.3026052104208417,-0.3561286043222702
1.3226452905811623,-0.36957298268031685
1.342685370741483,-0.3825416336516921
1.3627254509018036,-0.395018925204914
1.3827655310621243,-0.4069898806500813
1.4028056112224447,-0.4184401786388727
1.4228456913827654,-0.42935615316454745
1.442885771543086,-0.43972479356194527
1.4629258517034067,-0.4495337445074862
1.4829659318637274,-0.45877130601917054
1.503006012024048,-0.4674264334565792
1.5230460921843687,-0.47548873752087345
1.5430861723446894,-0.4829484842547948
1.56312625250501,-0.48980079330951637
1.5831663326653307,-0.4960431202384305
1.6032064128256511,-0.5016663924971653
1.6232464929859718,-0.5066623429522893
1.6432865731462925,-0.5110236079910639
1.6633266533066131,-0.514743727521444
1.6833667334669338,-0.5178171449720773
1.7034068136272544,-0.520239207292305
1.723446893787575,-0.522006164952161
1.7434869739478958,-0.5231151719423728
1.7635270541082164,-0.5235642857743608
1.783567134268537,-0.5233524674802387
1.8036072144288577,-0.522479581612813
1.8236472945891782,-0.520946396245584
1.8436873747494988,-0.5187545829727446
1.8637274549098195,-0.515906716909181
1.8837675350701402,-0.5124062766904725
1.9038076152304608,-0.5082576444728917
1.9238476953907815,-0.5034661059334044
1.9438877755511021,-0.49803785026966924
1.9639278557114228,-0.49197997020003825
1.9839679358717435,-0.4853004619635566
2.004008016032064,-0.4780082253199626
2.024048096192385,-0.47011306354968746
2.0440881763527052,-0.46162568345385613
2.064128256513026,-0.45255769535428597
2.0841683366733466,-0.44292161309348826
2.1042084168336674,-0.4327306447048884
2.124248496993988,-0.4219925652722869
2.1442885771543083,-0.41071781716320716
2.164328657314629,-0.39892000594506705
2.1843687374749496,-0.38661332620369493
2.2044088176352705,-0.37381256154332804
2.224448897795591,-0.3605330845866145
2.244488977955912,-0.346790856974611
2.2645290581162323,-0.3326024293667854
2.284569138276553,-0.3179849414410142
2.3046092184368736,-0.3029561218935849
2.3246492985971945,-0.2875342884391935
2.344689378757515,-0.2717383478109473
2.3647294589178354,-0.2555877957603624
2.3847695390781563,-0.2391027170573645
2.4048096192384767,-0.2223037854902905
2.4248496993987976,-0.2052122638658855
2.444889779559118,-0.18785000400930604
2.464929859719439,-0.1702394467641168
2.4849699398797593,-0.152403621992294
2.50501002004008,-0.1343661485742222
2.5250501002004007,-0.11615123440869712
2.5450901803607215,-0.0977836764129228
2.565130260521042,-0.07928886052251494
2.5851703406813624,-0.06069276169149762
2.6052104208416833,-0.04202194389230479
2.6252505010020037,-0.023303560115781496
2.6452905811623246,-0.004557126657787604
2.665330661322645,0.014200567788280695
2.685370741482966,0.032942831578316664
2.7054108216432864,0.051643383736903
2.7254509018036073,0.07027639620667395
2.7454909819639277,0.0888164938483122
2.7655310621242486,0.10723875444055198
2.785571142284569,0.12551870868017587
2.8056112224448895,0.1436323401820176
2.8256513026052104,0.161556085478961
2.845691382765531,0.17926683402193852
2.8657314629258517,0.19674192817993424
2.885771543086172,0.21395916323998068
2.905811623246493,0.23089678740716185
2.9258517034068134,0.24753350180461003
2.9458917835671343,0.26384846047350924
2.9659318637274548,0.27982127037309207
2.9859719438877756,0.29543199138064213
3.006012024048096,0.3106611362914919
3.0260521042084165,0.32548967081902475
3.0460921843687374,0.339899013594674
3.066132264529058,0.3538710361679221
3.0861723446893787,0.3673880630063027
3.106212424849699,0.38043287149539806
3.12625250501002,0.39298869193884156
3.1462925851703405,0.4050392075583158
3.1663326653306614,0.4165685544935541
3.186372745490982,0.4275613218023386
3.2064128256513023,0.43800678967835416
3.226452905811623,0.447901984596141
3.2464929859719436,0.45723396956036577
3.2665330661322645,0.4659900641693337
3.286573146292585,0.4741584780870995
3.306613226452906,0.4817283110434688
3.3266533066132262,0.48868955283399707
3.346693386773547,0.49503308331999035
3.3667334669338675,0.5007506724285047
3.3867735470941884,0.5058349801523467
3.406813627254509,0.5102795565500728
3.4268537074148293,0.5140788417459903
3.44689378757515,0.5172281659301564
3.4669338677354706,0.5197237493583784
3.4869739478957915,0.5215627023522145
3.507014028056112,0.5227430252989722
3.527054108216433,0.5232636086517103
3.5470941883767533,0.5231242329292373
3.567134268537074,0.5223255687161119
3.5871743486973946,0.5208691766626435
3.6072144288577155,0.5187575074848915
3.627254509018036,0.5159939019646653
3.6472945891783564,0.5125825909495252
3.6673346693386772,0.5085286953527811
3.6873747494989977,0.5038382261534939
3.7074148296593186,0.498518084396474
3.727454909819639,0.49257606119228264
3.74749498997996,0.4860187325872796
3.7675350701402803,0.4788514458262809
3.787575150300601,0.4710818417699778
3.8076152304609217,0.4627183129432432
3.8276553106212425,0.45377000000651324
3.847695390781563,0.4442467917557887
3.8677354709418834,0.43415932512263355
3.8877755511022043,0.4235189851741758
3.9078156312625247,0.412337905113108
3.9278557114228456,0.4006289662776857
3.947895791583166,0.38840579814172926
3.967935871743487,0.37568277831462193
3.9879759519038074,0.36247503254131197
4.008016032064128,0.34879843470231076
4.028056112224449,0.3346696068136935
4.04809619238477,0.32010591902709995
4.06813627254509,0.30512548962973407
4.0881763527054105,0.2897471850443618
4.108216432865731,0.2739906198293149
4.128256513026052,0.2578761566784885
4.148296593186372,0.24142490642134218
4.168336673346693,0.22465872802289755
4.188376753507014,0.20760022858374189
4.208416833667335,0.19027276334002596
4.228456913827655,0.17270043566346516
4.248496993987976,0.15490809706133635
4.268537074148297,0.13692134717648297
4.288577154308617,0.11875852626496955
4.3086172344689375,0.10043608096805161
4.328657314629258,0.08197984303036626
4.348697394789579,0.06341545361148351
4.368737474949899,0.04476833833878463
4.38877755511022,0.02606370730745891
4.408817635270541,0.00732655508050864
4.428857715430862,-0.011418339311254189
4.448897795591182,-0.03014641236920626
4.468937875751503,-0.04883331612691624
4.488977955911824,-0.06745491815013979
4.509018036072144,-0.08598730153682221
4.529058116232465,-0.10440676491710058
4.5490981963927855,-0.12268982245329896
4.569138276553106,-0.14081320383993196
4.589178356713426,-0.1587538543037027
4.609218436873747,-0.1764889346035064
4.629258517034068,-0.193995821030425
4.649298597194389,-0.21125210540773126
4.669338677354709,-0.2282355950908861
4.68937875751503,-0.24492431296754263
4.709418837675351,-0.261296497457541
4.729458917835671,-0.2773306025129111
4.749498997995992,-0.29300529761787414
4.7695390781563125,-0.30829946778883877
4.789579158316633,-0.3231922135744041
4.809619238476953,-0.33766285105535787
4.829659318637274,-0.35169091184467927
4.849699398797595,-0.36525955080495753
4.869739478957916,-0.3783641777076811
4.889779559118236,-0.39098867137662696
4.909819639278557,-0.40311611054274854
4.929859719438878,-0.4147304360346103
4.949899799599198,-0.4258164507783892
4.969939879759519,-0.4363598197978764
4.98997995991984,-0.4463470702144742
5.01002004008016,-0.4557655912471979
5.03006012024048,-0.46460363421267503
5.050100200400801,-0.4728503125251471
5.070140280561122,-0.4804956016964666
5.090180360721443,-0.48753033933609946
5.110220440881763,-0.49394622515112374
5.130260521042084,-0.4997358209462309
5.150300601202405,-0.5048925506237242
5.170340681362725,-0.5094107001835196
5.190380761523046,-0.5132854177231464
5.210420841683367,-0.5165127134377455
5.2304609218436875,-0.519089459620071
5.2505010020040075,-0.5210133906604895
5.270541082164328,-0.5222831030469799
5.290581162324649,-0.5228980553651342
5.31062124248497,-0.5228585682981568
5.33066132264529,-0.5221658246268644
5.350701402805611,-0.5208218692296868
5.370741482965932,-0.5188298480803225
5.390781563126252,-0.5161934455592526
5.410821643286573,-0.5129143960454302
5.430861723446894,-0.508995016542167
5.4509018036072145,-0.5044384721664453
5.4709418837675345,-0.4992487761489196
5.490981963927855,-0.4934307898339146
5.511022044088176,-0.48699022267942715
5.531062124248497,-0.4799336322571254
5.551102204408817,-0.4722684242523487
5.571142284569138,-0.4640028524641074
5.591182364729459,-0.45514601880508354
5.611222444889779,-0.4457078733016309
5.6312625250501,-0.4356992140937735
5.651302605210421,-0.4251316874352076
5.671342685370742,-0.41401778769330044
5.691382765531062,-0.40237085734909134
5.7114228456913825,-0.3902050869972893
5.731462925851703,-0.37753551534627605
5.751503006012024,-0.36437802921810436
5.771543086172344,-0.3507493635484987
5.791583166332665,-0.33666710138685346
5.811623246492986,-0.3221496738962357
5.831663326653306,-0.3072163603533842
5.851703406813627,-0.291887288148707
5.871743486973948,-0.27618343278628543
5.891783567134269,-0.2601266178838715
5.911823647294589,-0.24373951517288922
5.9318637274549095,-0.22704555746543373
5.95190380761523,-0.21005853970863075
5.971943887775551,-0.19279522279525851
5.991983967935871,-0.1752793709555018
6.012024048096192,-0.15753476246437365
6.032064128256513,-0.13958518964171995
6.052104208416833,-0.1214544588522171
6.072144288577154,-0.10316639050536969
6.092184368737475,-0.08474481905551512
6.112224448897796,-0.0662135930018207
6.132264529058116,-0.04759657488828495
6.152304609218437,-0.02891764130373456
6.1723446893787575,-0.01020068288182896
6.192384769539078,0.008530395698942345
6.212424849699398,0.027251675715258716
6.232464929859719,0.04593922439897141
6.25250501002004,0.06456909493709873
6.27254509018036,0.08311732647182835
6.292585170340681,0.10155994410052005
6.312625250501002,0.11987295887570054
6.332665330661323,0.13803236780506645
6.352705410821643,0.15601415385148382
6.372745490981964,0.17379428593299007
6.3927855711422845,0.19134871892278965
6.4128256513026045,0.20865339364925672
6.432865731462925,0.22568423689593725
6.452905811623246,0.24241716140154418
6.472945891783567,0.25882806585996065
6.492985971943887,0.2748928791286906
6.513026052104208,0.29059944273171096
6.533066132264529,0.3059348109804227
6.55310621242485,0.3208781368105759
6.57314629258517,0.335409384406759
6.593186372745491,0.34950932920240074
6.613226452905812,0.3631595578797672
6.633266533066132,0.3763424683699631
6.6533066132264524,0.38904126985293364
6.673346693386773,0.4012399827574611
6.693386773547094,0.41292343876116744
6.713426853707414,0.42407728079051243
6.733466933867735,0.43468796302079665
6.753507014028056,0.44474275087615756
6.773547094188377,0.45422972102957215
6.793587174348697,0.4631377614028558
6.813627254509018,0.47145657116666384
6.833667334669339,0.47917666074048915
6.853707414829659,0.48628935179266375
6.8737474949899795,0.49278677724035913
6.8937875751503,0.4986618812495847
6.913827655310621,0.5039084192351891
6.933867735470941,0.5085209578608594
6.953907815631262,0.5124948750391223
6.973947895791583,0.5158263599313425
6.993987975951904,0.5185124129477238
7.014028056112224,0.5205522567750543
7.034068136272545,0.5219472805487708
7.054108216432866,0.5226942426209279
7.074148296593186,0.5227904641717936
7.0941883767535066,0.5222341619759264
7.114228456913827,0.521024448402175
7.134268537074148,0.5191613314136787
7.154308617234468,0.5166457145678671
7.174348697394789,0.5134793970164602
7.19438877755511,0.5096650735054683
7.214428857715431,0.5052063343751922
7.234468937875751,0.5001076655602235
7.254509018036072,0.4943744485894431
7.274549098196393,0.48801296058602334
7.294589178356713,0.48103037426742684
7.314629258517034,0.4734347579454058
7.3346693386773545,0.46523507552600357
7.354709418837675,0.4564411865095538
7.374749498997995,0.4470638459906808
7.394789579158316,0.43711470465829805
7.414829659318637,0.42660630879561073
7.434869739478958,0.41555210028011397
7.454909819639278,0.4039664165835938
7.474949899799599,0.3918644907721251
7.49498997995992,0.3792624515060746
7.51503006012024,0.3661773230400998
7.535070140280561,0.3526270252231464
7.5551102204408815,0.3386303734984526
7.575150300601202,0.32420707890354616
7.595190380761522,0.30937063628315903
7.615230460921843,0.29413326935065004
7.635270541082164,0.27851513123822585
7.655310621242485,0.26253665731862147
7.675350701402805,0.2462185565043124
7.695390781563126,0.22958181124751154
7.715430861723447,0.21264767754017366
7.735470941883767,0.19543768491399321
7.755511022044088,0.1779736364404021
7.775551102204409,0.1602776087305741
7.7955911823647295,0.1423719519354219
7.8156312625250495,0.12427928974559882
7.83567134268537,0.1060225193914951
7.855711422845691,0.0876248116432434
7.875751503006012,0.0691096108107151
7.895791583166332,0.05050063474352212
7.915831663326653,0.03182187483101334
7.935871743486974,0.013097596002280387
7.955911823647294,-0.0056476632738463595
7.975951903807615,-0.02438909098879849
7.995991983967936,-0.04310160159426585
8.016032064128256,-0.06175983600219864
8.036072144288577,-0.08033816158480966
8.056112224448897,-0.09881067217456962
8.076152304609218,-0.11715118806421077
8.09619238476954,-0.13533325600672508
8.11623246492986,-0.1533301492153652
8.13627254509018,-0.1711177815947911
8.1563126252505,-0.18868602693740852
8.176352705410821,-0.20601259446067968
8.196392785571142,-0.22307346579644646
8.216432865731463,-0.2398453411861018
8.236472945891784,-0.2563056394805896
8.256513026052104,-0.27243249814040477
8.276553106212425,-0.28820477323559324
8.296593186372744,-0.3036020394457507
8.316633266533065,-0.31860459006002767
8.336673346693386,-0.3331934369771218
8.356713426853707,-0.34735031070528305
8.376753507014028,-0.36105766036231246
8.396793587174349,-0.37429865367556187
8.41683366733467,-0.3870571769819343
8.436873747494989,-0.39931783522788267
8.45691382765531,-0.41106595196941426
8.47695390781563,-0.4222875693720838
8.496993987975952,-0.4329694482109983
8.517034068136272,-0.44309906787081593
8.537074148296593,-0.45266462634574556
8.557114228456914,-0.4616550402395472
8.577154308617233,-0.47005994476553137
8.597194388777554,-0.4778696937465614
8.617234468937875,-0.4850753596150497
8.637274549098196,-0.49166873341296013
8.657314629258517,-0.497642324791808
8.677354709418838,-0.5029927793691183
8.697394789579159,-0.5077183287206842
8.71743486973948,-0.5118116344745822
8.737474949899799,-0.5152661771637101
8.75751503006012,-0.518076341873525
8.77755511022044,-0.5202374182420415
8.797595190380761,-0.5217456004598329
8.817635270541082,-0.5225979872700308
8.837675350701403,-0.5227925819683253
8.857715430861724,-0.522328292402965
8.877755511022043,-0.5212049309747567
8.897795591182364,-0.5194232146370656
8.917835671342685,-0.5169847648958154
8.937875751503006,-0.5138921078094879
8.957915831663327,-0.5101486739891237
8.977955911823647,-0.5057587985983215
8.997995991983968,-0.5007277213532385
9.018036072144287,-0.49506158652259086
9.038076152304608,-0.48876744292765145
9.05811623246493,-0.4818532439422531
9.07815631262525,-0.47432784749278667
9.098196392785571,-0.4662010160582011
9.118236472945892,-0.45748341667000403
9.138276553106213,-0.4481866209122613
9.158316633266534,-0.4383231049215972
9.178356713426853,-0.4279062493871954
9.198396793587174,-0.4169503395507951
9.218436873747494,-0.4054705652066966
9.238476953907815,-0.39347934229023074
9.258517034068136,-0.38098522234219057
9.278557114228457,-0.3680036319212816
9.298597194388778,-0.3545506903926053
9.318637274549097,-0.340643017126194
9.338677354709418,-0.3262977314970057
9.358717434869739,-0.31153245288493175
9.37875751503006,-0.2963653006747916
9.39879759519038,-0.2808148942563342
9.418837675350701,-0.2649003530242382
9.438877755511022,-0.2486412963781115
9.458917835671341,-0.2320578437224931
9.478957915831662,-0.2151706144668471
9.498997995991983,-0.19800072802557145
9.519038076152304,-0.18056980381799215
9.539078156312625,-0.16289996126836456
9.559118236472946,-0.14501381980587386
9.579158316633267,-0.12693449886463437
9.599198396793588,-0.10868561788369019
9.619238476953907,-0.09029129630701638
9.639278557114228,-0.07177615358351253
9.659318637274549,-0.05316530916701295
9.67935871743487,-0.03448438251627939
9.69939879759519,-0.015759493095003463
9.719438877755511,0.0029827396281940644
9.739478957915832,0.02171519617976253
9.759519038076151,0.04041033609541947
9.779559118236472,0.05904854372918006
9.799599198396793,0.0776095751023019
9.819639278557114,0.09606873166999366
9.839679358717435,0.11440166293805003
9.859719438877756,0.13258436646285188
9.879759519038076,0.15059318785136622
9.899799599198396,0.16840482076114452
9.919839679358716,0.18599630690032917
9.939879759519037,0.20334503602764398
9.959919839679358,0.2204287459524003
9.97995991983968,0.23722552253449583
10.0,0.2537137996844141
